ID0000,sss000,yyyy00,mm0000,dd0000,sscode,ssname,sstype,fa0108,fa0110,fa0112,fa0114,fa0116,fa0118,fa0120,fa0122,mem000
4548,ALF,2015,10,29,ALFZH01AC0_01,哀牢山综合观测场中山湿性常绿阔叶林长期观测样地,综合观测场永久样地,72,820,滇润楠,Machilus yunnanensis Lecomte,29.7,19.5,常绿中高位芽植物,ALF200306_0,
4549,ALF,2015,10,29,ALFZH01AC0_01,哀牢山综合观测场中山湿性常绿阔叶林长期观测样地,综合观测场永久样地,72,821,蒙自连蕊茶,Camellia forrestii (Diels) Cohen-Stuart,2.5,3,常绿小高位芽植物,ALF200306_0,
4550,ALF,2015,10,29,ALFZH01AC0_01,哀牢山综合观测场中山湿性常绿阔叶林长期观测样地,综合观测场永久样地,72,822,蒙自连蕊茶,Camellia forrestii (Diels) Cohen-Stuart,5.3,5.2,常绿小高位芽植物,ALF200306_0,
4551,ALF,2015,10,29,ALFZH01AC0_01,哀牢山综合观测场中山湿性常绿阔叶林长期观测样地,综合观测场永久样地,72,824,黄心树,Machilus bombycina King ex Hook.f.,5.3,1.3,常绿中高位芽植物,ALF200306_0,
4552,ALF,2015,10,29,ALFZH01AC0_01,哀牢山综合观测场中山湿性常绿阔叶林长期观测样地,综合观测场永久样地,72,72（1）,长柱十大功劳,Mahonia duclouxiana Gagnep.,2.3,2.8,常绿矮高位芽植物,ALF200306_0,
4553,ALF,2015,10,29,ALFZH01AC0_01,哀牢山综合观测场中山湿性常绿阔叶林长期观测样地,综合观测场永久样地,72,72（2）,蒙自连蕊茶,Camellia forrestii (Diels) Cohen-Stuart,2.8,3,常绿小高位芽植物,ALF200306_0,
4554,ALF,2015,10,29,ALFZH01AC0_01,哀牢山综合观测场中山湿性常绿阔叶林长期观测样地,综合观测场永久样地,73,826,蒙自连蕊茶,Camellia forrestii (Diels) Cohen-Stuart,4,3.6,常绿小高位芽植物,ALF200306_0,
4555,ALF,2015,10,29,ALFZH01AC0_01,哀牢山综合观测场中山湿性常绿阔叶林长期观测样地,综合观测场永久样地,73,827,多花山矾,Symplocos ramosissima Wall.ex G.Don,5.1,7.2,常绿中高位芽植物,ALF200306_0,
4556,ALF,2015,10,29,ALFZH01AC0_01,哀牢山综合观测场中山湿性常绿阔叶林长期观测样地,综合观测场永久样地,73,828,景东冬青,Ilex gintungensis H.W.Li ex Y.R.Li,9.9,10,常绿中高位芽植物,ALF200306_0,
4557,ALF,2015,10,29,ALFZH01AC0_01,哀牢山综合观测场中山湿性常绿阔叶林长期观测样地,综合观测场永久样地,73,829,山矾,Symplocos sumuntia Buch.-Ham. ex D. Don,5.9,6,常绿小高位芽植物,ALF200306_0,
4558,ALF,2015,10,29,ALFZH01AC0_01,哀牢山综合观测场中山湿性常绿阔叶林长期观测样地,综合观测场永久样地,73,831,薄叶山矾,Symplocos anomala Brand,12.9,9.5,常绿中高位芽植物,ALF200306_0,
4559,ALF,2015,10,29,ALFZH01AC0_01,哀牢山综合观测场中山湿性常绿阔叶林长期观测样地,综合观测场永久样地,73,832,黄心树,Machilus bombycina King ex Hook.f.,4.4,4,常绿中高位芽植物,ALF200306_0,断顶
4560,ALF,2015,10,29,ALFZH01AC0_01,哀牢山综合观测场中山湿性常绿阔叶林长期观测样地,综合观测场永久样地,73,833,景东冬青,Ilex gintungensis H.W.Li ex Y.R.Li,6.1,10.5,常绿中高位芽植物,ALF200306_0,
4561,ALF,2015,10,29,ALFZH01AC0_01,哀牢山综合观测场中山湿性常绿阔叶林长期观测样地,综合观测场永久样地,73,834,中缅八角,Illicium burmanicum Wilson,14.5,9.8,常绿中高位芽植物,ALF200306_0,断顶
4562,ALF,2015,10,29,ALFZH01AC0_01,哀牢山综合观测场中山湿性常绿阔叶林长期观测样地,综合观测场永久样地,73,837,薄叶山矾,Symplocos anomala Brand,4.3,5.5,常绿中高位芽植物,ALF200306_0,
4563,ALF,2015,10,29,ALFZH01AC0_01,哀牢山综合观测场中山湿性常绿阔叶林长期观测样地,综合观测场永久样地,73,838,南洋木荷,Schima noronhae Reinw. ex Blume,57.5,28,常绿中高位芽植物,ALF200306_0,
4564,ALF,2015,10,29,ALFZH01AC0_01,哀牢山综合观测场中山湿性常绿阔叶林长期观测样地,综合观测场永久样地,73,839,滇润楠,Machilus yunnanensis Lecomte,53.2,28.5,常绿中高位芽植物,ALF200306_0,
4565,ALF,2015,10,29,ALFZH01AC0_01,哀牢山综合观测场中山湿性常绿阔叶林长期观测样地,综合观测场永久样地,73,840,多花山矾,Symplocos ramosissima Wall.ex G.Don,5.2,8.6,常绿中高位芽植物,ALF200306_0,
4566,ALF,2015,10,29,ALFZH01AC0_01,哀牢山综合观测场中山湿性常绿阔叶林长期观测样地,综合观测场永久样地,73,841,变色锥,Castanopsis wattii (King ex Hook. f.) A. Camus,13.4,12.5,常绿中高位芽植物,ALF200306_0,
4567,ALF,2015,10,29,ALFZH01AC0_01,哀牢山综合观测场中山湿性常绿阔叶林长期观测样地,综合观测场永久样地,73,842,中缅八角,Illicium burmanicum Wilson,14.7,11,常绿中高位芽植物,ALF200306_0,
4568,ALF,2015,10,29,ALFZH01AC0_01,哀牢山综合观测场中山湿性常绿阔叶林长期观测样地,综合观测场永久样地,73,844,多花山矾,Symplocos ramosissima Wall.ex G.Don,5.3,6.5,常绿中高位芽植物,ALF200306_0,
4569,ALF,2015,10,29,ALFZH01AC0_01,哀牢山综合观测场中山湿性常绿阔叶林长期观测样地,综合观测场永久样地,73,845,蒙自连蕊茶,Camellia forrestii (Diels) Cohen-Stuart,8.3,7,常绿小高位芽植物,ALF200306_0,
4570,ALF,2015,10,29,ALFZH01AC0_01,哀牢山综合观测场中山湿性常绿阔叶林长期观测样地,综合观测场永久样地,73,847,山矾,Symplocos sumuntia Buch.-Ham. ex D. Don,12.2,11.5,常绿小高位芽植物,ALF200306_0,
4571,ALF,2015,10,29,ALFZH01AC0_01,哀牢山综合观测场中山湿性常绿阔叶林长期观测样地,综合观测场永久样地,73,848,景东冬青,Ilex gintungensis H.W.Li ex Y.R.Li,5.5,7,常绿中高位芽植物,ALF200306_0,
4572,ALF,2015,10,29,ALFZH01AC0_01,哀牢山综合观测场中山湿性常绿阔叶林长期观测样地,综合观测场永久样地,73,849,景东冬青,Ilex gintungensis H.W.Li ex Y.R.Li,5.7,4.5,常绿中高位芽植物,ALF200306_0,断顶
4573,ALF,2015,10,29,ALFZH01AC0_01,哀牢山综合观测场中山湿性常绿阔叶林长期观测样地,综合观测场永久样地,73,850,红河冬青,Ilex manneiensis S.Y.Hu,29.2,25.8,常绿中高位芽植物,ALF200306_0,
4574,ALF,2015,10,29,ALFZH01AC0_01,哀牢山综合观测场中山湿性常绿阔叶林长期观测样地,综合观测场永久样地,73,73（1）,蒙自连蕊茶,Camellia forrestii (Diels) Cohen-Stuart,2.5,1.5,常绿小高位芽植物,ALF200306_0,断顶
4575,ALF,2015,10,29,ALFZH01AC0_01,哀牢山综合观测场中山湿性常绿阔叶林长期观测样地,综合观测场永久样地,73,73（2）,红河冬青,Ilex manneiensis S.Y.Hu,2.5,4,常绿中高位芽植物,ALF200306_0,
4576,ALF,2015,10,29,ALFZH01AC0_01,哀牢山综合观测场中山湿性常绿阔叶林长期观测样地,综合观测场永久样地,73,73(3),红河冬青,Ilex manneiensis S.Y.Hu,2.1,3,常绿中高位芽植物,ALF200306_0,
4577,ALF,2015,10,29,ALFZH01AC0_01,哀牢山综合观测场中山湿性常绿阔叶林长期观测样地,综合观测场永久样地,73,73(4),鸭公树,Neolitsea chuii Merr.,2.3,3.2,常绿中高位芽植物,ALF200306_0,
4578,ALF,2015,10,29,ALFZH01AC0_01,哀牢山综合观测场中山湿性常绿阔叶林长期观测样地,综合观测场永久样地,74,851,蒙自连蕊茶,Camellia forrestii (Diels) Cohen-Stuart,8.1,7,常绿小高位芽植物,ALF200306_0,
4579,ALF,2015,10,29,ALFZH01AC0_01,哀牢山综合观测场中山湿性常绿阔叶林长期观测样地,综合观测场永久样地,74,852,蒙自连蕊茶,Camellia forrestii (Diels) Cohen-Stuart,10.7,6.3,常绿小高位芽植物,ALF200306_0,
4580,ALF,2015,10,29,ALFZH01AC0_01,哀牢山综合观测场中山湿性常绿阔叶林长期观测样地,综合观测场永久样地,74,853,薄叶山矾,Symplocos anomala Brand,19.9,20,常绿中高位芽植物,ALF200306_0,
4581,ALF,2015,10,29,ALFZH01AC0_01,哀牢山综合观测场中山湿性常绿阔叶林长期观测样地,综合观测场永久样地,74,854,山矾,Symplocos sumuntia Buch.-Ham. ex D. Don,16.2,13.6,常绿小高位芽植物,ALF200306_0,
4582,ALF,2015,10,29,ALFZH01AC0_01,哀牢山综合观测场中山湿性常绿阔叶林长期观测样地,综合观测场永久样地,74,855,中缅八角,Illicium burmanicum Wilson,13.9,3.5,常绿中高位芽植物,ALF200306_0,断顶
4583,ALF,2015,10,29,ALFZH01AC0_01,哀牢山综合观测场中山湿性常绿阔叶林长期观测样地,综合观测场永久样地,74,856,中缅八角,Illicium burmanicum Wilson,19.5,13.5,常绿中高位芽植物,ALF200306_0,断顶
4584,ALF,2015,10,29,ALFZH01AC0_01,哀牢山综合观测场中山湿性常绿阔叶林长期观测样地,综合观测场永久样地,74,857,南洋木荷,Schima noronhae Reinw. ex Blume,48,29.5,常绿中高位芽植物,ALF200306_0,
4585,ALF,2015,10,29,ALFZH01AC0_01,哀牢山综合观测场中山湿性常绿阔叶林长期观测样地,综合观测场永久样地,74,858,蒙自连蕊茶,Camellia forrestii (Diels) Cohen-Stuart,6.6,6.5,常绿小高位芽植物,ALF200306_0,
4586,ALF,2015,10,29,ALFZH01AC0_01,哀牢山综合观测场中山湿性常绿阔叶林长期观测样地,综合观测场永久样地,74,859,蒙自连蕊茶,Camellia forrestii (Diels) Cohen-Stuart,10,8.2,常绿小高位芽植物,ALF200306_0,
4587,ALF,2015,10,29,ALFZH01AC0_01,哀牢山综合观测场中山湿性常绿阔叶林长期观测样地,综合观测场永久样地,74,860,蒙自连蕊茶,Camellia forrestii (Diels) Cohen-Stuart,7.8,6.9,常绿小高位芽植物,ALF200306_0,
4588,ALF,2015,10,29,ALFZH01AC0_01,哀牢山综合观测场中山湿性常绿阔叶林长期观测样地,综合观测场永久样地,74,861,红花木莲,Manglietia insignis (Wall.) Blume,50.2,27.8,常绿中高位芽植物,ALF200306_0,
4589,ALF,2015,10,29,ALFZH01AC0_01,哀牢山综合观测场中山湿性常绿阔叶林长期观测样地,综合观测场永久样地,74,862,中缅八角,Illicium burmanicum Wilson,14.4,15.5,常绿中高位芽植物,ALF200306_0,
4590,ALF,2015,10,29,ALFZH01AC0_01,哀牢山综合观测场中山湿性常绿阔叶林长期观测样地,综合观测场永久样地,74,863,蒙自连蕊茶,Camellia forrestii (Diels) Cohen-Stuart,15.3,8,常绿小高位芽植物,ALF200306_0,
4591,ALF,2015,10,29,ALFZH01AC0_01,哀牢山综合观测场中山湿性常绿阔叶林长期观测样地,综合观测场永久样地,74,864,蒙自连蕊茶,Camellia forrestii (Diels) Cohen-Stuart,6.4,6,常绿小高位芽植物,ALF200306_0,
4592,ALF,2015,10,29,ALFZH01AC0_01,哀牢山综合观测场中山湿性常绿阔叶林长期观测样地,综合观测场永久样地,74,865,蒙自连蕊茶,Camellia forrestii (Diels) Cohen-Stuart,6,4.5,常绿小高位芽植物,ALF200306_0,
4593,ALF,2015,10,29,ALFZH01AC0_01,哀牢山综合观测场中山湿性常绿阔叶林长期观测样地,综合观测场永久样地,74,866,蒙自连蕊茶,Camellia forrestii (Diels) Cohen-Stuart,4.2,5.2,常绿小高位芽植物,ALF200306_0,
4594,ALF,2015,10,29,ALFZH01AC0_01,哀牢山综合观测场中山湿性常绿阔叶林长期观测样地,综合观测场永久样地,74,867,景东冬青,Ilex gintungensis H.W.Li ex Y.R.Li,12.8,19,常绿中高位芽植物,ALF200306_0,
4595,ALF,2015,10,29,ALFZH01AC0_01,哀牢山综合观测场中山湿性常绿阔叶林长期观测样地,综合观测场永久样地,74,868,蒙自连蕊茶,Camellia forrestii (Diels) Cohen-Stuart,10.2,7.5,常绿小高位芽植物,ALF200306_0,
4596,ALF,2015,10,29,ALFZH01AC0_01,哀牢山综合观测场中山湿性常绿阔叶林长期观测样地,综合观测场永久样地,74,869,蒙自连蕊茶,Camellia forrestii (Diels) Cohen-Stuart,10,9,常绿小高位芽植物,ALF200306_0,
4597,ALF,2015,10,29,ALFZH01AC0_01,哀牢山综合观测场中山湿性常绿阔叶林长期观测样地,综合观测场永久样地,74,870,蒙自连蕊茶,Camellia forrestii (Diels) Cohen-Stuart,11.2,8.5,常绿小高位芽植物,ALF200306_0,
4598,ALF,2015,10,29,ALFZH01AC0_01,哀牢山综合观测场中山湿性常绿阔叶林长期观测样地,综合观测场永久样地,74,871,南洋木荷,Schima noronhae Reinw. ex Blume,56.3,28,常绿中高位芽植物,ALF200306_0,
4599,ALF,2015,10,29,ALFZH01AC0_01,哀牢山综合观测场中山湿性常绿阔叶林长期观测样地,综合观测场永久样地,74,74（1）,蒙自连蕊茶,Camellia forrestii (Diels) Cohen-Stuart,3.2,4.5,常绿小高位芽植物,ALF200306_0,
4600,ALF,2015,10,29,ALFZH01AC0_01,哀牢山综合观测场中山湿性常绿阔叶林长期观测样地,综合观测场永久样地,75,873,中缅八角,Illicium burmanicum Wilson,20.3,15.5,常绿中高位芽植物,ALF200306_0,断顶
4601,ALF,2015,10,29,ALFZH01AC0_01,哀牢山综合观测场中山湿性常绿阔叶林长期观测样地,综合观测场永久样地,75,874,中缅八角,Illicium burmanicum Wilson,9.4,11,常绿中高位芽植物,ALF200306_0,
4602,ALF,2015,10,29,ALFZH01AC0_01,哀牢山综合观测场中山湿性常绿阔叶林长期观测样地,综合观测场永久样地,75,875,蒙自连蕊茶,Camellia forrestii (Diels) Cohen-Stuart,6.4,7,常绿小高位芽植物,ALF200306_0,
4603,ALF,2015,10,29,ALFZH01AC0_01,哀牢山综合观测场中山湿性常绿阔叶林长期观测样地,综合观测场永久样地,75,876,斜基叶柃,Eurya obliquifolia Hemsl.,8.7,5.6,常绿小高位芽植物,ALF200306_0,
4604,ALF,2015,10,29,ALFZH01AC0_01,哀牢山综合观测场中山湿性常绿阔叶林长期观测样地,综合观测场永久样地,75,877,斜基叶柃,Eurya obliquifolia Hemsl.,7.2,7.1,常绿小高位芽植物,ALF200306_0,
4605,ALF,2015,10,29,ALFZH01AC0_01,哀牢山综合观测场中山湿性常绿阔叶林长期观测样地,综合观测场永久样地,75,878,斜基叶柃,Eurya obliquifolia Hemsl.,9,3,常绿小高位芽植物,ALF200306_0,断顶
4606,ALF,2015,10,29,ALFZH01AC0_01,哀牢山综合观测场中山湿性常绿阔叶林长期观测样地,综合观测场永久样地,75,880,薄叶山矾,Symplocos anomala Brand,15.1,16.8,常绿中高位芽植物,ALF200306_0,断顶
4607,ALF,2015,10,29,ALFZH01AC0_01,哀牢山综合观测场中山湿性常绿阔叶林长期观测样地,综合观测场永久样地,75,882,尖叶桂樱,Laurocerasus undulata (Buch.-Ham. ex D. Don) M. Ro,2.7,4.6,常绿中高位芽植物,ALF200306_0,
4608,ALF,2015,10,29,ALFZH01AC0_01,哀牢山综合观测场中山湿性常绿阔叶林长期观测样地,综合观测场永久样地,75,883,红花木莲,Manglietia insignis (Wall.) Blume,7.7,14,常绿中高位芽植物,ALF200306_0,
4609,ALF,2015,10,29,ALFZH01AC0_01,哀牢山综合观测场中山湿性常绿阔叶林长期观测样地,综合观测场永久样地,75,884,变色锥,Castanopsis wattii (King ex Hook. f.) A. Camus,17.7,8,常绿中高位芽植物,ALF200306_0,断顶
4610,ALF,2015,10,29,ALFZH01AC0_01,哀牢山综合观测场中山湿性常绿阔叶林长期观测样地,综合观测场永久样地,75,75（1）,变色锥,Castanopsis wattii (King ex Hook. f.) A. Camus,2.5,3.2,常绿中高位芽植物,ALF200306_0,
4611,ALF,2015,10,29,ALFZH01AC0_01,哀牢山综合观测场中山湿性常绿阔叶林长期观测样地,综合观测场永久样地,75,75（2）,薄叶山矾,Symplocos anomala Brand,2.2,3.5,常绿中高位芽植物,ALF200306_0,
4612,ALF,2015,10,29,ALFZH01AC0_01,哀牢山综合观测场中山湿性常绿阔叶林长期观测样地,综合观测场永久样地,76,885,山青木,Meliosma kirkii Hemsl. et E. H. Wilson,63,28.5,落叶中高位芽植物,ALF200306_0,
4613,ALF,2015,10,29,ALFZH01AC0_01,哀牢山综合观测场中山湿性常绿阔叶林长期观测样地,综合观测场永久样地,76,886,蒙自连蕊茶,Camellia forrestii (Diels) Cohen-Stuart,7.6,7,常绿小高位芽植物,ALF200306_0,
4614,ALF,2015,10,29,ALFZH01AC0_01,哀牢山综合观测场中山湿性常绿阔叶林长期观测样地,综合观测场永久样地,76,887,滇润楠,Machilus yunnanensis Lecomte,14.7,8.5,常绿中高位芽植物,ALF200306_0,
4615,ALF,2015,10,29,ALFZH01AC0_01,哀牢山综合观测场中山湿性常绿阔叶林长期观测样地,综合观测场永久样地,76,888,栎叶枇杷,Eriobotrya prinoides Rehder et E. H. Wilson,15,14.5,常绿中高位芽植物,ALF200306_0,
4616,ALF,2015,10,29,ALFZH01AC0_01,哀牢山综合观测场中山湿性常绿阔叶林长期观测样地,综合观测场永久样地,76,889,山矾,Symplocos sumuntia Buch.-Ham. ex D. Don,4.6,4.8,常绿小高位芽植物,ALF200306_0,
4617,ALF,2015,10,29,ALFZH01AC0_01,哀牢山综合观测场中山湿性常绿阔叶林长期观测样地,综合观测场永久样地,76,890,斜基叶柃,Eurya obliquifolia Hemsl.,4.1,2.4,常绿小高位芽植物,ALF200306_0,断顶
4618,ALF,2015,10,29,ALFZH01AC0_01,哀牢山综合观测场中山湿性常绿阔叶林长期观测样地,综合观测场永久样地,76,893,斜基叶柃,Eurya obliquifolia Hemsl.,9,7.5,常绿小高位芽植物,ALF200306_0,
4619,ALF,2015,10,29,ALFZH01AC0_01,哀牢山综合观测场中山湿性常绿阔叶林长期观测样地,综合观测场永久样地,76,894,滇润楠,Machilus yunnanensis Lecomte,22,18.5,常绿中高位芽植物,ALF200306_0,断顶
4620,ALF,2015,10,29,ALFZH01AC0_01,哀牢山综合观测场中山湿性常绿阔叶林长期观测样地,综合观测场永久样地,76,895,景东冬青,Ilex gintungensis H.W.Li ex Y.R.Li,10,9,常绿中高位芽植物,ALF200306_0,
4621,ALF,2015,10,29,ALFZH01AC0_01,哀牢山综合观测场中山湿性常绿阔叶林长期观测样地,综合观测场永久样地,76,896,蒙自连蕊茶,Camellia forrestii (Diels) Cohen-Stuart,3.4,3.6,常绿小高位芽植物,ALF200306_0,
4622,ALF,2015,10,29,ALFZH01AC0_01,哀牢山综合观测场中山湿性常绿阔叶林长期观测样地,综合观测场永久样地,76,897,蒙自连蕊茶,Camellia forrestii (Diels) Cohen-Stuart,4.8,4.8,常绿小高位芽植物,ALF200306_0,
4623,ALF,2015,10,29,ALFZH01AC0_01,哀牢山综合观测场中山湿性常绿阔叶林长期观测样地,综合观测场永久样地,76,898,斜基叶柃,Eurya obliquifolia Hemsl.,9.1,7.2,常绿小高位芽植物,ALF200306_0,
4624,ALF,2015,10,29,ALFZH01AC0_01,哀牢山综合观测场中山湿性常绿阔叶林长期观测样地,综合观测场永久样地,76,76(1),蒙自连蕊茶,Camellia forrestii (Diels) Cohen-Stuart,2.2,3,常绿小高位芽植物,ALF200306_0,
4625,ALF,2015,10,29,ALFZH01AC0_01,哀牢山综合观测场中山湿性常绿阔叶林长期观测样地,综合观测场永久样地,76,76(2),丛花山矾,Symplocos poilanei Guillaumin,3.2,3,常绿矮高位芽植物,ALF200306_0,
4626,ALF,2015,10,29,ALFZH01AC0_01,哀牢山综合观测场中山湿性常绿阔叶林长期观测样地,综合观测场永久样地,76,76(3),蒙自连蕊茶,Camellia forrestii (Diels) Cohen-Stuart,2.5,1.8,常绿小高位芽植物,ALF200306_0,
4627,ALF,2015,10,29,ALFZH01AC0_01,哀牢山综合观测场中山湿性常绿阔叶林长期观测样地,综合观测场永久样地,76,76(4),蒙自连蕊茶,Camellia forrestii (Diels) Cohen-Stuart,2,2,常绿小高位芽植物,ALF200306_0,
4628,ALF,2015,10,29,ALFZH01AC0_01,哀牢山综合观测场中山湿性常绿阔叶林长期观测样地,综合观测场永久样地,76,76(5),蒙自连蕊茶,Camellia forrestii (Diels) Cohen-Stuart,2,2,常绿小高位芽植物,ALF200306_0,
4629,ALF,2015,10,29,ALFZH01AC0_01,哀牢山综合观测场中山湿性常绿阔叶林长期观测样地,综合观测场永久样地,77,900,蒙自连蕊茶,Camellia forrestii (Diels) Cohen-Stuart,3.6,4.5,常绿小高位芽植物,ALF200306_0,
4630,ALF,2015,10,29,ALFZH01AC0_01,哀牢山综合观测场中山湿性常绿阔叶林长期观测样地,综合观测场永久样地,77,901,尖叶桂樱,Laurocerasus undulata (Buch.-Ham. ex D. Don) M. Ro,12.4,12.1,常绿中高位芽植物,ALF200306_0,
