ID0000,sss000,yyyy00,mm0000,dd0000,sscode,ssname,sstype,fa0108,fa0110,fa0112,fa0114,fa0116,fa0118,fa0120,fa0122,mem000,QC0000
3628,ALF,2010,11,11,ALFZH01AC0_01,哀牢山综合观测场中山湿性常绿阔叶林长期观测样地,综合观测场永久样地,94,1144,南洋木荷,Schima noronhae Reinw. ex Blume,52,30.6,常绿中高位芽植物,ALF200306_0,,树高阈值检查;胸径时间一致性检查;树号对应的样方号一致性检查
3629,ALF,2010,11,11,ALFZH01AC0_01,哀牢山综合观测场中山湿性常绿阔叶林长期观测样地,综合观测场永久样地,94,1145,景东冬青,Ilex gintungensis H.W.Li ex Y.R.Li,6.7,6.6,常绿中高位芽植物,ALF200306_0,,树号对应的样方号一致性检查
3630,ALF,2010,11,11,ALFZH01AC0_01,哀牢山综合观测场中山湿性常绿阔叶林长期观测样地,综合观测场永久样地,94,1146,黄心树,Machilus bombycina King ex Hook.f.,26,26.4,常绿中高位芽植物,ALF200306_0,,树高阈值检查;树号对应的样方号一致性检查
3631,ALF,2010,11,11,ALFZH01AC0_01,哀牢山综合观测场中山湿性常绿阔叶林长期观测样地,综合观测场永久样地,94,1147,多花山矾,Symplocos ramosissima Wall.ex G.Don,2.7,3.9,常绿中高位芽植物,ALF200306_0,,树号对应的样方号一致性检查
3632,ALF,2010,11,11,ALFZH01AC0_01,哀牢山综合观测场中山湿性常绿阔叶林长期观测样地,综合观测场永久样地,94,1148,黄心树,Machilus bombycina King ex Hook.f.,50.2,24.2,常绿中高位芽植物,ALF200306_0,,树高阈值检查;胸径时间一致性检查;树号对应的样方号一致性检查
3633,ALF,2010,11,11,ALFZH01AC0_01,哀牢山综合观测场中山湿性常绿阔叶林长期观测样地,综合观测场永久样地,94,1149,景东冬青,Ilex gintungensis H.W.Li ex Y.R.Li,4.8,5,常绿中高位芽植物,ALF200306_0,,树号对应的样方号一致性检查
3634,ALF,2010,11,11,ALFZH01AC0_01,哀牢山综合观测场中山湿性常绿阔叶林长期观测样地,综合观测场永久样地,94,1150,景东冬青,Ilex gintungensis H.W.Li ex Y.R.Li,5.4,5.2,常绿中高位芽植物,ALF200306_0,,树号对应的样方号一致性检查
3635,ALF,2010,11,11,ALFZH01AC0_01,哀牢山综合观测场中山湿性常绿阔叶林长期观测样地,综合观测场永久样地,94,1151,中缅八角,Illicium burmanicum Wilson,21.1,21.2,常绿中高位芽植物,ALF200306_0,,树高阈值检查;树号对应的植物种名一致性检查;树号对应的样方号一致性检查
3636,ALF,2010,11,11,ALFZH01AC0_01,哀牢山综合观测场中山湿性常绿阔叶林长期观测样地,综合观测场永久样地,94,94（1）,尖叶桂樱,Laurocerasus undulata (Buch.-Ham. ex D. Don) M. Ro,2.9,3.8,常绿中高位芽植物,ALF200306_0,,树号对应的植物种名一致性检查
3637,ALF,2010,11,11,ALFZH01AC0_01,哀牢山综合观测场中山湿性常绿阔叶林长期观测样地,综合观测场永久样地,95,1153,鸭公树,Neolitsea chuii Merr.,30.1,29.8,常绿中高位芽植物,ALF200306_0,,树高阈值检查;胸径时间一致性检查;树号对应的样方号一致性检查
3638,ALF,2010,11,11,ALFZH01AC0_01,哀牢山综合观测场中山湿性常绿阔叶林长期观测样地,综合观测场永久样地,95,1154,丛花山矾,Symplocos poilanei Guillaumin,13.4,11,常绿矮高位芽植物,ALF200306_0,,植物种名检查;胸径时间一致性检查;树号对应的样方号一致性检查
3639,ALF,2010,11,11,ALFZH01AC0_01,哀牢山综合观测场中山湿性常绿阔叶林长期观测样地,综合观测场永久样地,95,1155,中缅八角,Illicium burmanicum Wilson,13.1,16.8,常绿中高位芽植物,ALF200306_0,,树高阈值检查;树号对应的植物种名一致性检查;树号对应的样方号一致性检查
3640,ALF,2010,11,11,ALFZH01AC0_01,哀牢山综合观测场中山湿性常绿阔叶林长期观测样地,综合观测场永久样地,95,1156,云南连蕊茶,Camellia forrestii (Diels) Cohen-Stuart,6.5,5.9,常绿小高位芽植物,ALF200306_0,,树号对应的植物种名一致性检查;树号对应的样方号一致性检查
3641,ALF,2010,11,11,ALFZH01AC0_01,哀牢山综合观测场中山湿性常绿阔叶林长期观测样地,综合观测场永久样地,95,1157,云南连蕊茶,Camellia forrestii (Diels) Cohen-Stuart,3.3,4,常绿小高位芽植物,ALF200306_0,,树号对应的植物种名一致性检查;树号对应的样方号一致性检查
3642,ALF,2010,11,11,ALFZH01AC0_01,哀牢山综合观测场中山湿性常绿阔叶林长期观测样地,综合观测场永久样地,95,1158,山矾,Symplocos sumuntia Buch.-Ham. ex D. Don,9.3,8,常绿小高位芽植物,ALF200306_0,,树号对应的样方号一致性检查
3643,ALF,2010,11,11,ALFZH01AC0_01,哀牢山综合观测场中山湿性常绿阔叶林长期观测样地,综合观测场永久样地,95,1159,山矾,Symplocos sumuntia Buch.-Ham. ex D. Don,12.9,10,常绿小高位芽植物,ALF200306_0,,树号对应的样方号一致性检查
3644,ALF,2010,11,11,ALFZH01AC0_01,哀牢山综合观测场中山湿性常绿阔叶林长期观测样地,综合观测场永久样地,95,1160,云南连蕊茶,Camellia forrestii (Diels) Cohen-Stuart,7.1,7,常绿小高位芽植物,ALF200306_0,,树号对应的植物种名一致性检查;树号对应的样方号一致性检查
3645,ALF,2010,11,11,ALFZH01AC0_01,哀牢山综合观测场中山湿性常绿阔叶林长期观测样地,综合观测场永久样地,95,1161,云南连蕊茶,Camellia forrestii (Diels) Cohen-Stuart,9.9,8.9,常绿小高位芽植物,ALF200306_0,,树号对应的植物种名一致性检查;树号对应的样方号一致性检查
3646,ALF,2010,11,11,ALFZH01AC0_01,哀牢山综合观测场中山湿性常绿阔叶林长期观测样地,综合观测场永久样地,95,1162,景东冬青,Ilex gintungensis H.W.Li ex Y.R.Li,4.9,6.5,常绿中高位芽植物,ALF200306_0,,树号对应的样方号一致性检查
3647,ALF,2010,11,11,ALFZH01AC0_01,哀牢山综合观测场中山湿性常绿阔叶林长期观测样地,综合观测场永久样地,95,95（1）,丛花山矾,Symplocos poilanei Guillaumin,2.4,4,常绿矮高位芽植物,ALF200306_0,,植物种名检查
3648,ALF,2010,11,11,ALFZH01AC0_01,哀牢山综合观测场中山湿性常绿阔叶林长期观测样地,综合观测场永久样地,96,1163,南洋木荷,Schima noronhae Reinw. ex Blume,61.5,29.8,常绿中高位芽植物,ALF200306_0,,树高阈值检查;胸径时间一致性检查;树号对应的样方号一致性检查
3649,ALF,2010,11,11,ALFZH01AC0_01,哀牢山综合观测场中山湿性常绿阔叶林长期观测样地,综合观测场永久样地,96,1164,南洋木荷,Schima noronhae Reinw. ex Blume,62.2,30,常绿中高位芽植物,ALF200306_0,,树高阈值检查;胸径时间一致性检查;树号对应的样方号一致性检查
3650,ALF,2010,11,11,ALFZH01AC0_01,哀牢山综合观测场中山湿性常绿阔叶林长期观测样地,综合观测场永久样地,96,1165,斜基叶柃,Eurya obliquifolia Hemsl.,2.8,3,常绿小高位芽植物,ALF200306_0,,树号对应的植物种名一致性检查;树号对应的样方号一致性检查
3651,ALF,2010,11,11,ALFZH01AC0_01,哀牢山综合观测场中山湿性常绿阔叶林长期观测样地,综合观测场永久样地,96,1167,翅柄紫茎,Stewartia pteropetiolata W. C. Cheng,15.5,16,常绿中高位芽植物,ALF200306_0,,植物种名检查;树高阈值检查;胸径时间一致性检查;树号对应的植物种名一致性检查;树号对应的样方号一致性检查
3652,ALF,2010,11,11,ALFZH01AC0_01,哀牢山综合观测场中山湿性常绿阔叶林长期观测样地,综合观测场永久样地,96,1168,南洋木荷,Schima noronhae Reinw. ex Blume,28.8,22.5,常绿中高位芽植物,ALF200306_0,,树高阈值检查;树号对应的样方号一致性检查
3653,ALF,2010,11,11,ALFZH01AC0_01,哀牢山综合观测场中山湿性常绿阔叶林长期观测样地,综合观测场永久样地,96,1169,薄叶山矾,Symplocos anomala Brand,7.5,13,常绿中高位芽植物,ALF200306_0,,树号对应的样方号一致性检查
3654,ALF,2010,11,11,ALFZH01AC0_01,哀牢山综合观测场中山湿性常绿阔叶林长期观测样地,综合观测场永久样地,96,1170,褐叶青冈,Cyclobalanopsis stewardiana (A. Camus) Y. C. Hsu e,9,10,常绿中高位芽植物,ALF200306_0,,树号对应的植物种名一致性检查;树号对应的样方号一致性检查
3655,ALF,2010,11,11,ALFZH01AC0_01,哀牢山综合观测场中山湿性常绿阔叶林长期观测样地,综合观测场永久样地,96,1171,南洋木荷,Schima noronhae Reinw. ex Blume,20.3,24.9,常绿中高位芽植物,ALF200306_0,,树高阈值检查;树号对应的样方号一致性检查
3656,ALF,2010,11,11,ALFZH01AC0_01,哀牢山综合观测场中山湿性常绿阔叶林长期观测样地,综合观测场永久样地,96,1172,变色锥,Castanopsis wattii (King ex Hook. f.) A. Camus,15.4,4.8,常绿中高位芽植物,ALF200306_0,,树号对应的植物种名一致性检查;树号对应的样方号一致性检查
3657,ALF,2010,11,11,ALFZH01AC0_01,哀牢山综合观测场中山湿性常绿阔叶林长期观测样地,综合观测场永久样地,96,1173,变色锥,Castanopsis wattii (King ex Hook. f.) A. Camus,19.1,14.6,常绿中高位芽植物,ALF200306_0,,树号对应的植物种名一致性检查;树号对应的样方号一致性检查
3658,ALF,2010,11,11,ALFZH01AC0_01,哀牢山综合观测场中山湿性常绿阔叶林长期观测样地,综合观测场永久样地,96,1174,黄心树,Machilus bombycina King ex Hook.f.,91.4,29.8,常绿中高位芽植物,ALF200306_0,,树高阈值检查;胸径时间一致性检查;树号对应的样方号一致性检查
3659,ALF,2010,11,11,ALFZH01AC0_01,哀牢山综合观测场中山湿性常绿阔叶林长期观测样地,综合观测场永久样地,96,1175,变色锥,Castanopsis wattii (King ex Hook. f.) A. Camus,39.6,12.2,常绿中高位芽植物,ALF200306_0,,树号对应的植物种名一致性检查;树号对应的样方号一致性检查
3660,ALF,2010,11,11,ALFZH01AC0_01,哀牢山综合观测场中山湿性常绿阔叶林长期观测样地,综合观测场永久样地,96,1177,丛花山矾,Symplocos poilanei Guillaumin,2.3,3,常绿矮高位芽植物,ALF200306_0,,植物种名检查;树号对应的样方号一致性检查
3661,ALF,2010,11,11,ALFZH01AC0_01,哀牢山综合观测场中山湿性常绿阔叶林长期观测样地,综合观测场永久样地,97,1178,变色锥,Castanopsis wattii (King ex Hook. f.) A. Camus,4,4,常绿中高位芽植物,ALF200306_0,,树号对应的植物种名一致性检查;树号对应的样方号一致性检查
3662,ALF,2010,11,11,ALFZH01AC0_01,哀牢山综合观测场中山湿性常绿阔叶林长期观测样地,综合观测场永久样地,97,1179,丛花山矾,Symplocos poilanei Guillaumin,5.2,4.5,常绿矮高位芽植物,ALF200306_0,,植物种名检查;胸径时间一致性检查;树号对应的样方号一致性检查
3663,ALF,2010,11,11,ALFZH01AC0_01,哀牢山综合观测场中山湿性常绿阔叶林长期观测样地,综合观测场永久样地,97,1180,丛花山矾,Symplocos poilanei Guillaumin,8,5.6,常绿矮高位芽植物,ALF200306_0,,植物种名检查;胸径时间一致性检查;树号对应的样方号一致性检查
3664,ALF,2010,11,11,ALFZH01AC0_01,哀牢山综合观测场中山湿性常绿阔叶林长期观测样地,综合观测场永久样地,97,1181,翅柄紫茎,Stewartia pteropetiolata W. C. Cheng,16.4,14.8,常绿中高位芽植物,ALF200306_0,,植物种名检查;树号对应的植物种名一致性检查;树号对应的样方号一致性检查
3665,ALF,2010,11,11,ALFZH01AC0_01,哀牢山综合观测场中山湿性常绿阔叶林长期观测样地,综合观测场永久样地,97,1182,云南连蕊茶,Camellia forrestii (Diels) Cohen-Stuart,5.9,4.9,常绿小高位芽植物,ALF200306_0,,树号对应的植物种名一致性检查;树号对应的样方号一致性检查
3666,ALF,2010,11,11,ALFZH01AC0_01,哀牢山综合观测场中山湿性常绿阔叶林长期观测样地,综合观测场永久样地,97,1183,黄心树,Machilus bombycina King ex Hook.f.,26.8,26.5,常绿中高位芽植物,ALF200306_0,,树高阈值检查;胸径时间一致性检查;树号对应的样方号一致性检查
3667,ALF,2010,11,11,ALFZH01AC0_01,哀牢山综合观测场中山湿性常绿阔叶林长期观测样地,综合观测场永久样地,97,1184,栎叶枇杷,Eriobotrya prinoides Rehder et E. H. Wilson,20.2,13.6,常绿中高位芽植物,ALF200306_0,,树号对应的植物种名一致性检查;树号对应的样方号一致性检查
3668,ALF,2010,11,11,ALFZH01AC0_01,哀牢山综合观测场中山湿性常绿阔叶林长期观测样地,综合观测场永久样地,97,1185,黄心树,Machilus bombycina King ex Hook.f.,44.8,29.6,常绿中高位芽植物,ALF200306_0,,树高阈值检查;胸径时间一致性检查;树号对应的样方号一致性检查
3669,ALF,2010,11,11,ALFZH01AC0_01,哀牢山综合观测场中山湿性常绿阔叶林长期观测样地,综合观测场永久样地,97,97（1）,薄叶山矾,Symplocos anomala Brand,2.6,4.5,常绿中高位芽植物,ALF200306_0,,胸径时间一致性检查
3670,ALF,2010,11,11,ALFZH01AC0_01,哀牢山综合观测场中山湿性常绿阔叶林长期观测样地,综合观测场永久样地,98,1186,变色锥,Castanopsis wattii (King ex Hook. f.) A. Camus,7.8,5.4,常绿中高位芽植物,ALF200306_0,,树号对应的植物种名一致性检查;树号对应的样方号一致性检查
3671,ALF,2010,11,11,ALFZH01AC0_01,哀牢山综合观测场中山湿性常绿阔叶林长期观测样地,综合观测场永久样地,98,1187,南洋木荷,Schima noronhae Reinw. ex Blume,59.9,29.6,常绿中高位芽植物,ALF200306_0,,树高阈值检查;胸径时间一致性检查;树号对应的样方号一致性检查
3672,ALF,2010,11,11,ALFZH01AC0_01,哀牢山综合观测场中山湿性常绿阔叶林长期观测样地,综合观测场永久样地,98,1188,南洋木荷,Schima noronhae Reinw. ex Blume,17.1,16.8,常绿中高位芽植物,ALF200306_0,,树高阈值检查;树号对应的样方号一致性检查
3673,ALF,2010,11,11,ALFZH01AC0_01,哀牢山综合观测场中山湿性常绿阔叶林长期观测样地,综合观测场永久样地,98,1189,翅柄紫茎,Stewartia pteropetiolata W. C. Cheng,11.6,13,常绿中高位芽植物,ALF200306_0,,植物种名检查;树号对应的植物种名一致性检查;树号对应的样方号一致性检查
3674,ALF,2010,11,11,ALFZH01AC0_01,哀牢山综合观测场中山湿性常绿阔叶林长期观测样地,综合观测场永久样地,98,1190,翅柄紫茎,Stewartia pteropetiolata W. C. Cheng,18.8,24.4,常绿中高位芽植物,ALF200306_0,,植物种名检查;树高阈值检查;树号对应的植物种名一致性检查;树号对应的样方号一致性检查
3675,ALF,2010,11,11,ALFZH01AC0_01,哀牢山综合观测场中山湿性常绿阔叶林长期观测样地,综合观测场永久样地,98,1191,翅柄紫茎,Stewartia pteropetiolata W. C. Cheng,15.6,15.8,常绿中高位芽植物,ALF200306_0,,植物种名检查;树高阈值检查;胸径时间一致性检查;树号对应的植物种名一致性检查;树号对应的样方号一致性检查
3676,ALF,2010,11,11,ALFZH01AC0_01,哀牢山综合观测场中山湿性常绿阔叶林长期观测样地,综合观测场永久样地,98,1192,木果柯,Lithocarpus xylocarpus (Kurz) Markgr.,12.1,14,常绿中高位芽植物,ALF200306_0,,树号对应的样方号一致性检查
3677,ALF,2010,11,11,ALFZH01AC0_01,哀牢山综合观测场中山湿性常绿阔叶林长期观测样地,综合观测场永久样地,98,1193,木果柯,Lithocarpus xylocarpus (Kurz) Markgr.,6.5,2.5,常绿中高位芽植物,ALF200306_0,,树号对应的样方号一致性检查
3678,ALF,2010,11,11,ALFZH01AC0_01,哀牢山综合观测场中山湿性常绿阔叶林长期观测样地,综合观测场永久样地,98,1194,南洋木荷,Schima noronhae Reinw. ex Blume,97.1,30.8,常绿中高位芽植物,ALF200306_0,,树高阈值检查;胸径时间一致性检查;树号对应的样方号一致性检查
3679,ALF,2010,11,11,ALFZH01AC0_01,哀牢山综合观测场中山湿性常绿阔叶林长期观测样地,综合观测场永久样地,98,1195,云南连蕊茶,Camellia forrestii (Diels) Cohen-Stuart,5.7,4.5,常绿小高位芽植物,ALF200306_0,,树号对应的植物种名一致性检查;树号对应的样方号一致性检查
3680,ALF,2010,11,11,ALFZH01AC0_01,哀牢山综合观测场中山湿性常绿阔叶林长期观测样地,综合观测场永久样地,98,1196,薄叶山矾,Symplocos anomala Brand,2.8,4.6,常绿中高位芽植物,ALF200306_0,,胸径时间一致性检查;树号对应的样方号一致性检查
3681,ALF,2010,11,11,ALFZH01AC0_01,哀牢山综合观测场中山湿性常绿阔叶林长期观测样地,综合观测场永久样地,98,1197,翅柄紫茎,Stewartia pteropetiolata W. C. Cheng,26.9,26.5,常绿中高位芽植物,ALF200306_0,,植物种名检查;树高阈值检查;胸径时间一致性检查;树号对应的植物种名一致性检查;树号对应的样方号一致性检查
3682,ALF,2010,11,11,ALFZH01AC0_01,哀牢山综合观测场中山湿性常绿阔叶林长期观测样地,综合观测场永久样地,99,1198,南洋木荷,Schima noronhae Reinw. ex Blume,19,4.6,常绿中高位芽植物,ALF200306_0,,树号对应的样方号一致性检查
